SampleLogFunc,SampleVariable1,SampleVariable2,SampleVariable3,SampleVariable4
-3.4947306,-8.9280053,14.760551,19.180663,.16072423
-5.9774105,-10.440459,14.200975,21.789191,1.9878266
-8.3001760,-11.236185,15.415449,22.694044,.74913561
-2.8574034,-9.9827786,14.808446,20.482687,.70813384
-4.5165031,-9.9309376,15.772081,19.106648,-1.9302762
-4.8062724,-10.218638,14.023211,20.808410,2.0105522
-4.1173929,-8.9171867,16.597194,20.605370,-.15144314
-4.1176465,-10.493075,15.674586,19.924961,-.50346636
-5.1884358,-7.9235671,15.278588,18.504611,-.39018285
-3.5962715,-8.9402655,15.454198,20.225696,.90276733
-3.2803466,-9.7301017,15.589742,19.373140,-1.1223813
-5.9841473,-10.539065,14.943190,19.444703,.14669709
-4.9879490,-11.312726,14.039260,19.199959,-1.5014373
-3.1627723,-10.722093,15.184648,20.118989,-.35693650
-5.7661567,-8.4158738,15.446739,17.834670,-1.3346731
-6.0105903,-9.8026207,15.849320,22.257208,1.4239561
-6.7184079,-10.285628,13.781141,21.318381,1.6012115
-5.4346188,-8.4614805,14.094772,18.698289,.24857880
-4.4046910,-10.956315,13.826653,20.811783,1.5654199
-4.1692522,-10.960951,14.265186,20.213845,.83197310
-5.1546021,-10.467087,15.601013,19.961569,-1.7070721
-2.7799341,-10.298845,15.001424,19.859302,-.54492947
-2.7128807,-9.9375976,14.613874,19.636543,.83519155E-01
-4.7870818,-8.7853026,15.688236,20.142892,-.31699560
-4.5211088,-9.7649697,16.660809,20.043089,-1.0988041
-4.0488739,-11.553811,13.768611,20.007471,.13293446
-3.2330348,-10.081475,15.649249,20.574467,-.36090711
-7.1517649,-11.896528,14.144122,18.943857,-1.1319607
-3.0096712,-9.4159704,15.147443,19.173682,-.53434724
-3.2224142,-10.239831,15.739816,20.842250,-.96102789E-01
-3.0187524,-9.5754093,15.501443,20.672173,.53221910
-4.9317383,-9.8625443,13.580529,19.017479,-.39488954
-8.4307884,-11.505886,15.224553,18.812776,-1.8875262
-4.5755206,-8.3001578,15.423970,19.622246,.83173491
-4.8476808,-10.991165,15.118242,19.599896,-1.7842707
-6.1573223,-10.989949,13.905850,17.992268,-1.9541127
-3.0012523,-10.415076,15.195372,20.569007,-.14304890
-3.0244473,-10.205164,15.633854,20.108470,-.46854956
-4.9774052,-8.9059558,16.181325,21.079819,.37393333
-5.7038028,-10.109226,15.820964,18.624352,-2.1084811
-4.3672301,-9.5313938,15.351746,20.029990,.88639561
-3.7231246,-9.5984857,15.850608,19.210636,-1.2475434
-6.0028705,-9.3961926,16.900370,19.617182,-2.0930546
-2.7285638,-10.317608,15.158818,20.492625,.24776307
-4.3044183,-9.3733520,15.465398,20.174538,-.54077306
-6.9658107,-12.127652,14.196229,21.938275,1.8867682
-6.7237618,-11.893242,12.380118,20.310719,1.0701419
-3.3774294,-10.730997,15.316456,20.246028,-.21685765
-2.8418859,-9.7562757,15.307865,19.667536,-.65879494
-4.3410277,-9.7974376,14.663373,19.987822,-.39559222
-4.8056333,-10.128513,16.819758,20.901694,-.61103373
-6.0533525,-7.8833043,16.270102,18.981919,-1.2875492
-4.9148017,-10.055747,16.791541,21.423891,.22937385
-4.8028977,-8.0416564,15.621677,18.927666,-.57391356
-3.2735651,-9.2948169,14.822888,19.365474,.30418176
-3.5449928,-11.016910,15.002090,21.152182,.35059524
-6.6391221,-10.434219,16.513924,22.409052,1.5596027
-4.6156437,-10.042396,15.517021,19.211782,-.65690596
-5.4021849,-9.9017716,13.990679,19.479043,-.57688973
-3.5222764,-10.824068,15.572871,20.878124,.26095822E-01
-4.4752653,-9.8944931,15.503824,21.538087,1.7171180
-4.3025811,-11.240220,15.114977,21.696967,.86899566
-4.5775232,-11.086516,14.326486,19.043071,-.81729239
-3.9319848,-9.9218023,14.615414,20.647857,.54110981
-5.4720783,-9.9579740,17.132805,21.075184,-.80083296
-3.6833958,-10.813896,14.014144,19.067936,-.63064668
-5.3468748,-8.7979792,15.340134,19.026413,.38394345
-3.1219618,-10.405795,14.298457,19.602541,-.44546276
-4.7777026,-8.0663289,16.489427,19.890081,.17404748
-5.2395879,-10.848006,15.424222,21.079064,-.64908185
-6.6248598,-9.7154520,17.069882,22.024331,1.2015065
-8.0286315,-8.6393947,13.897141,20.368384,1.7784425
-5.7563965,-10.228192,14.196115,18.572672,-.11252011
-3.6403729,-11.345188,14.027009,20.435377,.20211788
-3.7782770,-9.1099857,14.710489,18.775797,-.76810801
-4.3351713,-9.8414413,13.584538,18.810458,.36634199
-7.1547589,-11.281896,16.467055,22.715083,.91089027
-5.0235311,-8.6747189,16.537670,18.943402,-1.4404518
-2.9004178,-9.8642695,14.758027,20.323262,.78936001
-9.4603899,-9.4576408,16.167190,18.789420,-.52839406
-3.7323389,-8.8401728,15.462178,19.314536,.10723996
-3.4605359,-9.5147199,14.565275,19.368044,.47521016
-6.3107791,-10.716775,16.042207,19.375438,-1.5824220
-5.8170508,-11.627929,13.337036,19.268763,.12108709
-2.8261626,-10.357801,14.537511,19.527513,-.42960941
-4.2074613,-9.7733463,13.496597,19.070866,.42216981
-7.0690190,-8.6044331,15.601846,19.008236,-1.7377930
-4.5450890,-10.213258,13.794105,18.533066,-.22630900
-3.0164180,-9.4537749,14.794035,20.025921,.68715986
-6.1275137,-11.830287,12.711458,18.906895,-.59395385
-3.4615555,-11.132638,14.575537,20.345128,-.38199009
-3.3531272,-10.297119,15.464098,20.924925,.75070546
-3.8947714,-10.227565,16.273710,20.512811,-.80459026
-5.7198190,-8.3447994,14.268130,18.737008,.82184580
-4.4242325,-11.412591,13.607471,19.271028,-.78596611
-5.0330294,-10.274339,14.910621,19.365229,.12185148
-5.8427351,-12.174397,13.351019,20.296829,.68440236
-3.8806240,-9.8413110,13.931687,20.017944,.77475841
-5.2082176,-11.608917,13.382052,19.293379,-.74052616E-01
-3.3007682,-9.7821225,14.458175,19.011003,-.15417141
-5.7695370,-9.3476854,14.521400,17.871891,-.78906516
-5.2234148,-8.2318590,16.242061,18.618898,-1.4450086
-3.7438024,-10.210198,13.668656,19.893672,.78821832
-3.5893298,-10.484931,15.704847,21.240126,.60465365
-3.2572588,-9.7702236,15.145241,20.344774,.87360425
-3.4885079,-10.925685,14.341790,19.965962,.28995613
-7.7967018,-9.9234915,14.061097,21.636420,1.8950606
-6.1344969,-8.9084309,17.555684,20.642412,-1.0207091
-6.0216620,-10.042815,13.568469,18.557550,-1.2346163
-4.7294523,-10.111757,15.271663,18.623697,-2.0532064
-4.8586352,-8.1323633,16.248948,20.384826,.50763809
-3.9309605,-10.969073,14.316009,20.168686,-.51296776
-5.3034106,-9.8313409,14.012179,19.731103,-.23265998
-4.9112317,-8.4155947,15.667034,19.899796,1.0599930
-3.7944735,-9.1741128,14.805114,20.270602,.74598247
-3.7901651,-8.8910328,15.600163,20.492364,1.0427098
-3.0001129,-10.419622,14.444770,20.013942,-.13766437
-4.0924996,-10.622942,14.940420,21.465281,1.5169440
-10.588620,-7.5996119,13.556317,17.144870,-.70664322
-3.3895694,-9.0337075,15.204540,18.931776,-.57667731
-4.2178858,-10.300368,15.075337,20.979553,1.4410622
-2.9976761,-10.740386,14.221191,20.045776,.29241462
-5.3057766,-10.880092,15.857794,21.012951,.49719405
-2.8532076,-10.126578,14.748105,19.550794,-.10789178
-5.5884685,-7.9981717,16.520721,20.022301,-.39446395
-4.5902292,-9.2325715,15.056613,20.424163,1.6216477
-5.2847800,-8.0311175,15.539421,20.160175,1.2183712
-5.1802354,-8.6674509,17.079227,20.604257,-.52634485
-3.7015723,-8.8000800,15.824466,19.113920,-.87996351
-5.0538271,-11.621588,13.005793,20.270341,.77520775
-4.4840928,-9.1869602,14.840762,20.244408,1.5746024
-7.4151987,-7.2796471,16.828753,20.446840,1.1643967
-5.2058440,-12.105074,13.322758,19.884657,-.18730787
-2.7150363,-9.6028889,15.029507,19.594383,-.27988946
-2.8077517,-10.395018,14.540264,19.835750,-.26822560
-5.3370133,-9.1694158,13.629878,18.815872,.91307933
-3.8492838,-8.6159139,15.805952,19.321724,-.71782001
-3.3709018,-9.3462996,16.118664,20.276377,.75626184E-01
-6.9656187,-8.2296456,16.396195,17.929971,-2.2064496
-4.5484704,-8.5882462,15.747109,20.737268,1.3104916
-4.0508005,-10.703586,15.048367,21.036609,1.1596544
-3.7963935,-10.916610,13.747792,19.127139,-.59399258
-4.0955121,-8.6450506,16.087821,19.965292,-.43415778
-3.0449850,-10.662350,14.760905,19.948303,-.29216403E-01
-5.0870399,-11.191915,15.377115,19.799068,-.91245774
-2.9873843,-9.3847622,15.087433,19.420434,-.50362630
-3.2798627,-9.7712923,14.496668,19.171570,.60025456E-01
-2.6525539,-10.228282,14.844383,19.876123,-.28499839
-6.5486723,-9.5063993,14.198108,21.336171,2.6133598
-4.6260140,-8.1840304,15.467826,19.935273,.81062152
-4.2283681,-9.7308696,15.793958,21.250800,.33449336
-3.9414662,-10.641952,13.542863,18.928868,-.46238461
-3.2073338,-10.450944,14.906479,19.945304,-.73421105
-5.9130824,-11.544315,14.492660,19.355279,-1.9729533
-3.2255135,-10.290261,15.627314,19.930994,-.70874178
-5.4602593,-11.076934,13.785335,21.135994,2.0600342
-3.0219861,-10.113193,15.563262,20.254925,.12913797E-01
-3.7549068,-9.2695145,14.405401,18.804286,.32607521E-01
-3.5367022,-10.021975,15.252893,20.775646,1.1012489
-4.3858374,-11.084182,14.136618,20.474439,-.18494735
-3.1236125,-9.6211329,15.366029,19.512678,-.21227094
-4.5699303,-10.513245,14.301229,19.062339,-.62933479E-01
-3.6555503,-10.141857,16.209152,20.659571,-.24576588
-4.9213950,-11.791876,14.014641,21.056075,.26847537
-3.6058130,-9.5612873,14.641400,19.095439,-.84271851
-4.7376704,-10.783222,15.783749,20.190533,-1.5279080
-4.1311072,-8.5077535,15.714036,18.985251,-.35411206
-4.5955806,-8.7570743,15.818809,18.492357,-1.4530812
-6.5384377,-9.3039784,15.388000,22.063385,2.4364231
-4.1129845,-8.4644611,15.151568,19.726827,.56930700
-5.6646430,-9.8944164,14.347519,21.477270,2.3971075
-4.7336115,-10.357857,15.172417,21.677926,1.8733309
-2.6158398,-10.239403,14.874524,20.095547,-.51315488E-01
-4.5366690,-8.8975188,16.531067,19.812069,-1.1799810
-3.8888734,-9.5234750,14.572153,19.436114,.70594209
-3.6373089,-8.8833546,15.245793,18.923955,-.80580842
-3.3106388,-10.224772,14.502942,20.037579,-.19562130
-6.4195185,-8.9187481,15.650857,18.555075,-.38081800
-3.2601581,-10.451267,13.861759,19.841151,.39942939
-5.2083745,-10.881089,15.184394,19.373492,-2.0417114
-2.9719954,-10.366798,14.422378,19.755496,.26528026
-3.6114710,-9.7132356,15.741019,21.025582,1.0264145
-5.6772594,-8.6366193,16.986476,21.157278,.96886287
-4.8457952,-11.239366,15.040547,20.474876,.32619326
-2.7251183,-9.7980235,14.994160,19.890376,.26035005
-3.4945892,-10.900384,15.427340,21.008970,-.16485765E-01
-4.8624649,-10.528927,15.702207,19.435913,-1.9734225
-2.9024404,-10.165200,14.632598,20.454370,.55440185
-3.6488880,-9.1366776,15.691569,19.638993,-.85055842
-4.6237335,-9.7576947,16.408585,21.150238,-.34359753
-5.2372861,-10.059229,15.566969,21.128775,1.5780868
-5.0913864,-10.085384,16.481753,21.142161,.56167376
-2.6277317,-9.9828500,15.032120,20.132575,.26728318
-4.8346355,-8.9481990,14.729644,20.239721,.67357506
-7.1735087,-7.5659056,17.673109,20.371215,-.12108034E-01
-6.2268877,-8.1904778,17.115891,20.809753,.86585297
-3.0148803,-10.241719,14.924537,20.645522,.29879733
-5.2573511,-11.016513,13.885150,20.351963,-.25691843
-3.8312392,-10.650547,15.047631,19.796552,-.15849095
-3.9718490,-9.8948497,14.721043,19.167599,-1.2253212
-5.2796382,-10.184512,16.928510,21.534963,-.24557519
-4.5545874,-8.7002973,15.061262,20.446670,1.4355647
-6.2030385,-12.239098,14.571102,20.145999,-1.4315913
-3.1505494,-9.1223337,15.230363,19.295403,-.52104434
-5.9516560,-12.219683,14.670818,20.759258,.32640169E-01
-2.9595309,-9.3145888,15.562213,20.090559,-.98614754E-01
-5.6179109,-9.6909058,15.294060,21.821785,1.4399619
-4.6742717,-9.9323467,14.413041,21.030174,2.0376567
-5.2813280,-8.3811458,14.943015,17.957035,-1.1628181
-4.8526928,-10.358022,13.608522,18.314348,-1.2440776
-4.0358625,-8.9412307,14.572669,19.732507,1.0677989
-3.1139258,-9.8965912,14.802250,20.261771,.89764874
-4.0150744,-9.4187290,14.626044,18.413506,-1.2362065
-2.7930285,-9.9389851,14.760379,19.519956,-.47379873
-3.7626918,-10.177180,14.138469,18.688893,-.55068212
-3.1118656,-10.165976,14.541204,19.262838,-.23348734
-3.1932014,-9.2845048,14.638765,19.738172,.50693407
-3.4735912,-10.684812,14.828684,21.177212,.75100002
-6.0431372,-9.3702565,13.026168,18.783301,.92836523
-3.3216648,-10.103829,14.346132,20.495098,1.1320090
-9.7812896,-7.7310338,16.098372,21.634780,1.8088181
-4.6598405,-9.8669379,14.524519,18.669673,-.23141934
-5.3849771,-8.9961086,13.829688,18.741563,-.18728611
-3.1656779,-10.439525,14.590671,20.089921,-.30634213
-2.9751433,-10.022881,14.871041,19.470939,-.77556719
-3.0920075,-9.7831120,15.444098,19.487072,-.53228309
-4.6763377,-10.132566,13.297958,18.449310,-.17510874
-3.5496607,-9.9214761,15.379132,19.691161,-1.1321531
-3.8741320,-9.3006517,14.403962,20.039409,1.2443244
-3.8229980,-10.834895,13.738819,20.033709,.11853843
-3.5131847,-10.013430,15.950712,19.991441,-1.0587254
-5.7912952,-10.905589,14.897497,20.653775,1.2007742
-6.4040369,-8.8407526,17.631492,21.510872,.25285571
-5.3636628,-11.438056,13.591149,19.170992,-.10625737
-5.0935816,-9.5274633,14.980752,19.601264,.90011449
-5.0396130,-11.435231,12.912341,19.994694,.58983135
-3.0445375,-9.8680593,14.403888,20.122261,.70185383
-3.8339404,-10.093456,15.602338,21.480275,1.2028199
-9.2971519,-9.5473006,12.032377,18.489597,.86485696
-3.8430734,-9.5234830,13.942102,18.723852,-.96562342E-01
-2.7958877,-10.502863,15.135986,20.315445,-.34232274E-01
-6.8906832,-8.1776883,16.218323,17.833216,-2.1871917
-6.2874483,-10.508792,15.835755,22.173077,1.9873276
-5.6426792,-10.525100,15.944589,20.058046,-1.8982051
-3.7824242,-9.7266245,14.486507,18.922725,-1.0217153
-4.1457832,-11.248302,14.971006,21.168129,-.22971447E-01
-3.2694725,-10.488355,14.206411,19.441934,.58157178E-01
-2.9681065,-9.9572682,14.926364,20.296053,.53745701E-01
-5.1865673,-10.376350,15.480348,20.585888,-.99761304
-5.7763581,-9.6516643,14.310377,18.398614,-.88600791E-03
-3.6653813,-9.5538954,14.987214,18.652312,-1.2791660
-7.8397576,-8.4346061,14.770701,17.137241,-1.1598837
-13.214332,-7.6582729,12.897249,18.135434,.62144240
-5.1532097,-9.1887366,16.664068,21.517072,1.1742372
-6.7602844,-12.748290,13.948854,20.342946,-.41935409
-6.4310581,-10.435600,14.102522,21.801632,2.7046788
-3.4653904,-10.551503,15.121950,20.092117,-.87799474
-4.4658931,-9.5648332,14.465559,20.590779,1.8306194
-5.3471153,-8.1977790,15.769901,18.216700,-1.4177272
-3.0884716,-10.209615,14.150438,19.896771,.24906471
-3.2569019,-9.8241085,15.385970,20.935833,1.0048612
-5.1169445,-11.257914,16.087825,21.196731,-.62929375
-3.1162295,-9.7627778,14.807214,20.011122,.74704639
-2.7298381,-9.6562177,15.279373,19.706740,-.16722773
-4.4758806,-9.5826544,14.078006,18.600098,.11188892
-3.7076001,-11.215056,14.385261,20.494271,.58517775
-3.2007626,-10.260468,15.545523,20.389268,-.58139184
-3.4431985,-8.8907208,16.005254,19.780647,-.48052939
-3.7612145,-11.152743,13.661649,19.884081,.40087409
-4.8426120,-9.9744022,16.763390,20.946143,-.63465593E-01
-4.1211866,-9.2440681,14.646617,18.431157,-.50654893
-4.3446582,-9.2337995,14.485675,18.959411,.47030979
-2.8320977,-9.9991378,14.859534,19.997378,-.20421038
-4.4242781,-10.307710,15.795523,20.964090,.83495514
-3.0663554,-9.7331070,14.358392,19.873546,.57770300
-2.7945588,-9.9672834,15.315835,20.632735,.40460161
-3.8846169,-11.119733,15.490464,20.690907,-.31038087
-6.0579333,-9.5584465,14.367797,19.465848,1.3573686
-2.8779791,-9.4620744,14.928442,19.309228,-.23388893
-2.9612197,-10.090270,14.202478,19.821908,.39992358
-4.2147054,-8.8912590,16.333919,20.218678,.38052994
-3.3981686,-10.292459,15.973994,20.834398,-.68997073E-01
-2.7500431,-9.8066839,15.571105,20.341530,.66678762E-01
-4.2152314,-9.5815954,14.266944,20.477283,1.6181146
-3.1000083,-10.258287,15.740038,20.386181,-.47735046
-2.8887199,-9.2771236,15.306372,19.741297,-.18532871
-3.5732303,-10.946964,14.723444,20.989082,.29748849
-4.5754293,-9.7494243,14.428206,20.007808,-.13423983
-2.9208751,-10.081325,14.397760,19.266195,-.31227379
-2.9348197,-9.4886733,15.360620,19.565400,-.63830711
-3.5805199,-11.090804,14.452505,19.694001,-.86565402
-3.3898042,-10.041722,15.996156,20.978794,.32390044
-5.0449621,-11.291828,14.315888,18.937796,-1.1625805
-5.0467787,-9.8274776,13.503549,20.133987,1.6988804
-5.3537947,-9.9950169,14.604269,19.623515,.97308394
-7.7285483,-7.0795627,16.605869,20.044076,1.1387355
-4.5082447,-11.010605,14.486542,21.080307,1.4855019
-3.9299318,-8.7507518,16.044929,19.929326,.34230664
-4.5826536,-9.3858009,14.836444,18.934813,.18801710
-4.1336358,-10.558367,13.418024,18.835924,-.41332006
-4.7765762,-9.1752187,15.640687,18.428322,-1.3224320
-2.7073377,-9.7068146,14.756972,19.778849,.22136676
-4.8359146,-9.5309314,13.593518,18.145529,-.51977606
-3.9909325,-11.161274,15.164387,20.651864,.18008893
-6.1706162,-12.185551,13.913232,19.325369,-1.2786340
-5.5965618,-9.1277053,15.143011,19.934920,-.59860469
-3.4982735,-10.776056,14.902695,20.378149,.43456371
-5.7224024,-11.093312,16.303731,21.589261,.28672360
-7.3271851,-11.377783,13.235586,20.548575,2.1060583
-4.6223294,-10.026443,14.614963,19.719944,-.88706771
-2.6920349,-10.234309,14.660103,20.205960,.40853369
-4.1208398,-10.924679,15.468787,21.378515,.80767464
-6.7970932,-10.544098,12.271519,19.269261,1.2620218
-3.0988505,-9.7484862,14.312613,19.602224,.51214850
-5.6540648,-8.5527020,17.374981,20.906677,.14449845
-3.0062508,-10.359941,14.474575,19.696928,-.45715178
-3.3312436,-9.5141385,15.055344,20.283777,1.0052524
-2.9456042,-9.6099171,15.832741,20.427474,.85610519E-01
-6.1672316,-8.4257228,15.071246,20.235337,.55205959
-2.7510198,-9.8850372,14.914536,20.223380,.19999815
-3.7283121,-10.368149,14.024611,18.936862,-.22837171
-7.6692241,-9.5132220,17.509119,19.626741,-1.9538990
-3.0791052,-10.138652,15.725692,20.687276,-.14986719
-5.2274566,-9.8418109,14.761658,19.614477,-1.1203627
-3.6719492,-11.063369,14.492333,19.506801,-.66486784
-5.4223084,-9.4325187,15.676629,18.196197,-2.0307141
-5.4035738,-8.0069371,15.586205,18.560768,-.20073518
-3.3767849,-10.164182,15.581606,20.882026,-.45417937E-01
-5.1910412,-10.620644,14.101190,18.131042,-1.6426010
-4.5771059,-11.643182,14.680466,20.941190,-.33091946
-4.2069393,-11.174364,14.352417,21.387125,1.3222499
-4.6255333,-9.2637754,16.859020,20.655880,-.69957878
-4.7355971,-9.1813473,16.705918,21.424156,.50477782
-3.9038875,-10.311879,14.911670,20.600492,1.1640374
-3.6062834,-9.0840392,14.465373,19.006919,.13258672
-3.3905143,-10.800055,15.317034,20.797724,.30684595
-4.5014103,-10.716976,16.237769,21.516408,.58753344E-01
-4.3188640,-11.360147,15.452388,20.662945,-.48474400
-4.9075242,-10.559564,14.899574,21.327769,.36983622
-5.4680280,-7.9686524,15.979597,19.770779,-.20373159
-4.9038547,-9.0839152,14.258769,18.960838,-.51161854
-3.9430034,-10.443822,15.729376,21.535303,.47122421
-4.1307869,-11.536484,14.167584,20.576565,-.13525295
-2.6631707,-9.9880006,15.134156,19.725026,-.38208848
-4.2087171,-9.0090634,16.683116,20.832947,.29415757
-2.9053427,-10.018457,15.517489,20.198434,-.48501059
-3.7584827,-8.6861248,15.727403,20.216026,.32501121
-6.0200259,-10.258540,16.347897,19.869676,-2.1602166
-4.2656184,-9.2366461,16.519436,19.828596,-1.2518913
-6.0683567,-11.807068,14.967952,21.070030,.68541427
-3.5100971,-10.812815,14.610167,19.365278,-1.0581053
-3.9460891,-10.098569,15.776150,20.922313,-.30778695
-3.2880974,-9.3645425,15.870768,20.247231,-.36726656
-4.1914456,-9.6971104,15.055599,18.839025,-.49461886
-4.0822811,-9.7163839,14.534407,20.071517,-.76652219E-02
-4.6774660,-8.4753602,16.804200,20.134843,-.40192826E-01
-3.2561394,-10.387480,14.607508,19.110117,-.89558624
-3.8052261,-8.5711002,15.290914,19.026716,-.42348833
-4.3796486,-11.225150,15.399180,21.543245,.18750536
-6.2529206,-10.918459,12.329004,18.774985,.36278348
-4.6223657,-9.8869889,15.869078,18.965120,-1.5579606
-5.9140110,-11.701978,14.233604,21.700609,1.8403089
-3.2666298,-9.7003249,15.193655,19.640227,.15409621
-3.0014682,-9.5838295,15.483235,19.912188,.13299085
-4.4369432,-9.4094541,14.635740,18.221261,-1.4997191
-5.4320789,-9.9242926,15.528014,21.922748,2.1448492
-4.5355122,-10.163560,16.661162,20.703831,-.69095682
-3.4234289,-10.529962,13.762186,19.554968,-.87713678E-03
-7.3485127,-9.0462313,16.936429,19.377864,-.72011623
-3.3510530,-9.2662237,15.166927,19.962085,-.97429085E-01
-3.5597663,-10.094614,15.120115,21.106165,.68615455
-3.7374374,-9.2019677,15.581826,18.936332,-.80025320
-3.6835893,-9.7243804,15.366755,19.690039,.17913635
-3.1287070,-9.6999326,15.737017,20.504003,-.18155463
-6.4560128,-10.194812,15.068947,21.914469,2.6129961
-4.9719330,-10.628725,14.486517,19.813287,-1.1336278
-5.8172283,-10.604356,14.209924,21.416429,1.0360418
-5.3129080,-10.099104,13.057847,19.113223,1.0390232
-3.8023304,-9.2196621,14.653084,20.213431,.83075679
-2.7121819,-10.003801,15.165983,20.358979,.41423280
-4.6975588,-8.7219509,16.142890,20.047459,.65331951
-3.3593116,-9.3547459,15.654234,19.458265,-1.0043149
-3.3779722,-10.274414,14.933297,20.025067,-.66440820
-4.3239184,-10.736320,14.306329,20.992021,1.6470986
-2.9067294,-10.040551,14.756204,19.479693,-.10230575
-3.0212191,-10.750002,14.948138,20.442994,.21453911
-6.6721828,-11.974546,14.653377,22.515372,1.6220014
-4.3719276,-11.063190,15.386496,20.789347,.34067504
-2.8465811,-10.037172,14.707728,20.418897,.67861682
-3.8644571,-8.7734571,14.757125,18.904516,-.29739039
-7.7165734,-11.676115,14.435855,18.718446,-1.3784307
-3.8899266,-11.213946,13.600423,19.628718,-.24682758
-6.1300785,-7.5727885,15.323527,18.294653,-.31259266
-3.3550846,-10.541689,14.070694,19.104784,-.53475726
-4.1275439,-9.0097499,14.253071,19.503744,.88222518
-5.1444354,-9.2429236,16.882198,20.488441,-1.0843889
-3.0295712,-10.368406,14.854345,20.831252,.65012637
-4.2550605,-9.6490122,16.684423,21.053860,-.22695923
-4.1527013,-9.0154670,14.757399,19.631241,1.0362926
-3.4764391,-10.541978,14.569397,19.352282,-1.0864182
-5.9191998,-10.646408,15.504830,18.716231,-2.1020391
-8.8400724,-9.4280536,18.056073,22.000578,.57896772
-3.5277286,-10.758240,15.159187,20.265957,.66688223E-01
-4.5997310,-11.685273,14.955522,20.456326,-.88897878
-6.7005858,-11.921362,16.001434,21.592740,-.67662833
-5.5217677,-10.436242,12.972726,19.390491,.19553508
-5.9362820,-10.601384,13.880555,20.577539,.17827618
-3.4087322,-10.412917,14.608832,20.590879,1.1036251
-3.1398705,-10.011097,15.143858,19.433173,-1.0387491
-3.6638118,-9.0340370,15.727366,20.131567,-.25942101
-6.1570522,-8.9887316,15.262705,17.632222,-1.7303924
-5.3507970,-10.510730,13.603226,19.220219,.81837363
-3.0361814,-10.127355,15.501731,20.788169,.54858081
-6.0945885,-9.5974648,13.050962,18.010985,.96241825E-01
-4.9508431,-7.9783310,15.850372,19.223383,-.49315263
-3.4255330,-9.6037925,15.327183,19.642110,-.90388264
-5.2204015,-8.2950134,14.815739,18.571505,-.63787530
-3.7978737,-10.280893,14.369694,18.785827,-.63136410
-5.1989309,-9.1959288,14.227486,20.228921,1.9340179
-4.9670764,-10.383708,14.261336,19.127803,-1.4233287
-5.1184186,-10.199684,16.199515,19.386764,-1.9567599
-3.5388868,-9.6808675,15.122147,20.134301,.85657681
-3.9407719,-10.107876,16.283016,20.637456,-.14567405
-3.5006634,-9.0111145,16.041171,19.601646,-.41099297
-3.9679704,-10.313513,14.412551,18.596287,-1.3645524
-5.7678988,-10.331706,16.675564,21.464010,-.69135664
-2.7470230,-10.190273,14.645383,20.245228,.30225117
-10.103672,-10.562556,11.738474,17.815073,.73638490
-6.3541402,-9.5902552,12.823973,18.755767,1.0450702
-8.0028573,-8.1483732,13.400571,18.084829,.50628173
-3.4134806,-9.5244489,14.477261,19.223515,-.43852469
-5.5868751,-11.080865,13.657453,20.323142,-.15170198
-5.0653054,-8.0926715,16.024134,18.648653,-1.1607610
-3.8483944,-9.8447243,15.046662,20.911666,1.5094459
-5.6814446,-9.4402285,15.993771,19.160082,-2.1631952
-4.3341292,-10.523391,16.349268,20.812134,-.51902620
-3.7535410,-9.9996960,15.216565,21.016576,.41749728
-5.2331933,-8.5756748,15.431078,19.894523,-.26260789
-6.6366923,-8.3733445,14.346117,20.134695,2.0311592
-5.3688127,-9.1614373,13.411886,18.774363,.50100800
-4.1370762,-8.9368750,15.763054,20.903932,1.2633322
-3.7242004,-11.229745,13.829602,19.654934,-.39605263
-3.4049415,-10.077536,14.299693,20.526729,1.0966671
-5.7043814,-11.063541,14.660352,20.174734,-1.2779157
-4.9420289,-9.8231642,13.422472,18.901195,-.23662770
-3.1967305,-9.8110990,14.521459,19.191510,.18105809E-02
-3.3527448,-10.778630,14.751877,20.929864,.38525510
-4.3702875,-9.9292399,15.673696,19.187237,-1.8468288
-4.1089680,-11.296781,15.213219,20.584632,-.12608252
-5.2865995,-10.190346,15.459096,22.040983,2.0447824
-3.6517170,-11.340768,14.823443,20.932315,.26064293
-2.6904528,-9.7874690,15.369737,19.819062,-.37962938
-2.9546869,-10.413445,15.442118,20.308056,-.20165164
-3.0200334,-9.3663454,15.556078,20.454994,.55424827
-4.9739387,-8.5342900,14.670131,18.773699,-.53485149
-3.1408544,-10.925791,14.985570,20.357719,-.13620486
-4.0309179,-11.387967,13.759699,20.457461,.29822063
-5.1612248,-11.904411,14.494479,20.637928,.30968696
-6.0661360,-8.2992470,15.401561,20.083355,1.7066081
-5.0134891,-9.9672231,13.938193,19.892901,1.5765732
-3.8714810,-8.7744370,15.620144,19.472462,-.68528125
-3.9717484,-9.7798498,15.170167,21.276655,1.5723121
-4.4975171,-9.9017579,16.588093,21.205738,-.33149068
-3.9766799,-9.8023539,14.545575,19.422706,-.78551569
-4.3441612,-9.8210228,13.765908,18.378453,-.32824237
-4.4516981,-9.3025537,14.508567,18.213297,-1.3304217
-3.5522004,-10.177543,15.990036,20.545227,-.48830505E-01
-5.6744459,-10.957189,14.544307,19.834146,-1.4642839
-4.5201583,-9.8673738,15.692858,21.007557,1.3143799
-3.4209848,-9.6757813,16.018713,19.727182,-.96773734
-7.6093466,-7.2598580,17.419362,20.556217,.53606411
-3.9567307,-10.723657,14.736991,20.577306,-.32331650
